[INFO] 12:40:10:355 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:10:855 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:11:356 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:11:810 ESI/(17656:17658): Cargo correctamente el nuevo archivo. Se va a proceder a procesarlo.
[INFO] 12:40:11:856 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:12:356 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:12:857 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:13:357 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:13:857 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:14:358 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:14:858 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:15:358 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:15:859 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:16:360 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:16:860 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:17:361 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:17:861 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:18:361 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:18:862 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:19:362 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:19:862 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:20:363 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:20:863 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor PorqueMessi
[INFO] 12:40:21:363 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:21:864 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:22:364 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando SET, para la clave futbol:messi y el valor SeLoMeressi
[INFO] 12:40:22:864 ESI/(17656:17656): Para el ESI con el id: 009, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:23:865 ESI/(17656:17656): Para el ESI con el id: 010, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:24:365 ESI/(17656:17656): Para el ESI con el id: 010, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:24:865 ESI/(17656:17656): Para el ESI con el id: 010, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:25:866 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando GET, para la clave futbol:ansaldi
[INFO] 12:40:26:366 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:ansaldi y el valor TraeVodka
[INFO] 12:40:26:866 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:27:366 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:27:866 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:28:366 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:28:867 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:29:367 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:29:812 ESI/(17656:17658): Cargo correctamente el nuevo archivo. Se va a proceder a procesarlo.
[INFO] 12:40:29:868 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:30:368 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:30:868 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:31:368 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor PorqueMessi
[INFO] 12:40:31:812 ESI/(17656:17658): Cargo correctamente el nuevo archivo. Se va a proceder a procesarlo.
[INFO] 12:40:31:868 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor SeLoMeressi
